stage,case_id,substrate,exponent,method,N,median_error_m,spec_json,archive,member,raw_sha256
g5,g5__official32_minus71__n6p0__op_iso__d4,official32_minus71,6.0,DIFF,2498,1109.6998231559537,"{""kind"": ""opcenter_exact_iso"", ""seed"": 7802}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__op_iso__d4.npz,650a08d9cfb519d87c2ea44b3963106acb1f00eaf113240fcaa50b6cd5913708
g5,g5__official32_minus71__n6p0__op_iso__d4,official32_minus71,6.0,Min-Max,2498,476.2293039101859,"{""kind"": ""opcenter_exact_iso"", ""seed"": 7802}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__op_iso__d4.npz,650a08d9cfb519d87c2ea44b3963106acb1f00eaf113240fcaa50b6cd5913708
g5,g5__official32_minus71__n6p0__one__d5,official32_minus71,6.0,WCL,2498,614.3080908923412,"{""D"": 10000, ""draw"": 5, ""f"": 1, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__one__d5.npz,0b29c8e4d3653746bfaa6e6ab019cb0d599a612c4ac49ea417c23557d5e3a6fe
g5,g5__official32_minus71__n6p0__one__d5,official32_minus71,6.0,ABS,2498,572.844311267402,"{""D"": 10000, ""draw"": 5, ""f"": 1, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__one__d5.npz,0b29c8e4d3653746bfaa6e6ab019cb0d599a612c4ac49ea417c23557d5e3a6fe
g5,g5__official32_minus71__n6p0__one__d5,official32_minus71,6.0,DIFF,2498,1121.7038706240771,"{""D"": 10000, ""draw"": 5, ""f"": 1, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__one__d5.npz,0b29c8e4d3653746bfaa6e6ab019cb0d599a612c4ac49ea417c23557d5e3a6fe
g5,g5__official32_minus71__n6p0__one__d5,official32_minus71,6.0,Min-Max,2498,488.3211134457598,"{""D"": 10000, ""draw"": 5, ""f"": 1, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__one__d5.npz,0b29c8e4d3653746bfaa6e6ab019cb0d599a612c4ac49ea417c23557d5e3a6fe
g5,g5__official32_minus71__n6p0__all__d5,official32_minus71,6.0,WCL,2498,5989.785710582425,"{""D"": 10000, ""draw"": 5, ""f"": 32, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__all__d5.npz,e69aa27d0e0a0592769da8c80053fc7707e295b5a4a7ac768e345c6bb0893b36
g5,g5__official32_minus71__n6p0__all__d5,official32_minus71,6.0,ABS,2498,2537.6492307396784,"{""D"": 10000, ""draw"": 5, ""f"": 32, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__all__d5.npz,e69aa27d0e0a0592769da8c80053fc7707e295b5a4a7ac768e345c6bb0893b36
g5,g5__official32_minus71__n6p0__all__d5,official32_minus71,6.0,DIFF,2498,2754.0899787214607,"{""D"": 10000, ""draw"": 5, ""f"": 32, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__all__d5.npz,e69aa27d0e0a0592769da8c80053fc7707e295b5a4a7ac768e345c6bb0893b36
g5,g5__official32_minus71__n6p0__all__d5,official32_minus71,6.0,Min-Max,2498,3647.6071644364247,"{""D"": 10000, ""draw"": 5, ""f"": 32, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__all__d5.npz,e69aa27d0e0a0592769da8c80053fc7707e295b5a4a7ac768e345c6bb0893b36
g5,g5__official32_minus71__n6p0__top6__d5,official32_minus71,6.0,WCL,2498,768.5706390986403,"{""D"": 5000, ""draw"": 5, ""k"": 6, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__top6__d5.npz,0e7ae1052e0d9fdf043055f4fd7e23670c40e145d73fddf7b4c66df4f136064e
g5,g5__official32_minus71__n6p0__top6__d5,official32_minus71,6.0,ABS,2498,579.8185102490572,"{""D"": 5000, ""draw"": 5, ""k"": 6, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__top6__d5.npz,0e7ae1052e0d9fdf043055f4fd7e23670c40e145d73fddf7b4c66df4f136064e
g5,g5__official32_minus71__n6p0__top6__d5,official32_minus71,6.0,DIFF,2498,777.6402500818215,"{""D"": 5000, ""draw"": 5, ""k"": 6, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__top6__d5.npz,0e7ae1052e0d9fdf043055f4fd7e23670c40e145d73fddf7b4c66df4f136064e
g5,g5__official32_minus71__n6p0__top6__d5,official32_minus71,6.0,Min-Max,2498,755.850550726493,"{""D"": 5000, ""draw"": 5, ""k"": 6, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__top6__d5.npz,0e7ae1052e0d9fdf043055f4fd7e23670c40e145d73fddf7b4c66df4f136064e
g5,g5__official32_minus71__n6p0__top7__d5,official32_minus71,6.0,WCL,2498,1506.4323414790729,"{""D"": 5000, ""draw"": 5, ""k"": 7, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__top7__d5.npz,a1d43aaff15b92b2c3a1172d3c2b3ca33ba652c8e60a92e911b4448b09f405d4
g5,g5__official32_minus71__n6p0__top7__d5,official32_minus71,6.0,ABS,2498,786.8003583461082,"{""D"": 5000, ""draw"": 5, ""k"": 7, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__top7__d5.npz,a1d43aaff15b92b2c3a1172d3c2b3ca33ba652c8e60a92e911b4448b09f405d4
g5,g5__official32_minus71__n6p0__top7__d5,official32_minus71,6.0,DIFF,2498,1256.2619928944316,"{""D"": 5000, ""draw"": 5, ""k"": 7, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__top7__d5.npz,a1d43aaff15b92b2c3a1172d3c2b3ca33ba652c8e60a92e911b4448b09f405d4
g5,g5__official32_minus71__n6p0__top7__d5,official32_minus71,6.0,Min-Max,2498,1152.107998519361,"{""D"": 5000, ""draw"": 5, ""k"": 7, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__top7__d5.npz,a1d43aaff15b92b2c3a1172d3c2b3ca33ba652c8e60a92e911b4448b09f405d4
g5,g5__official32_minus71__n6p0__legacy_iso__d5,official32_minus71,6.0,WCL,2498,771.572945579316,"{""kind"": ""legacy_iso"", ""seed"": 4815}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__legacy_iso__d5.npz,bbfdbfa076a7deb7d919801806040f60da8799f6f037c5132c8d0fb79ce3a2ea
g5,g5__official32_minus71__n6p0__legacy_iso__d5,official32_minus71,6.0,ABS,2498,641.9967820672407,"{""kind"": ""legacy_iso"", ""seed"": 4815}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__legacy_iso__d5.npz,bbfdbfa076a7deb7d919801806040f60da8799f6f037c5132c8d0fb79ce3a2ea
g5,g5__official32_minus71__n6p0__legacy_iso__d5,official32_minus71,6.0,DIFF,2498,1449.4730106571465,"{""kind"": ""legacy_iso"", ""seed"": 4815}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__legacy_iso__d5.npz,bbfdbfa076a7deb7d919801806040f60da8799f6f037c5132c8d0fb79ce3a2ea
g5,g5__official32_minus71__n6p0__legacy_iso__d5,official32_minus71,6.0,Min-Max,2498,540.566378488001,"{""kind"": ""legacy_iso"", ""seed"": 4815}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__legacy_iso__d5.npz,bbfdbfa076a7deb7d919801806040f60da8799f6f037c5132c8d0fb79ce3a2ea
g5,g5__official32_minus71__n6p0__op_iso__d5,official32_minus71,6.0,WCL,2498,639.0570977771525,"{""kind"": ""opcenter_exact_iso"", ""seed"": 7815}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__op_iso__d5.npz,046dc0d55e56f9ad08636409ae6fc0a19e73e09d99bd5e3f061c4c96cec109e8
g5,g5__official32_minus71__n6p0__op_iso__d5,official32_minus71,6.0,ABS,2498,541.3122229830548,"{""kind"": ""opcenter_exact_iso"", ""seed"": 7815}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__op_iso__d5.npz,046dc0d55e56f9ad08636409ae6fc0a19e73e09d99bd5e3f061c4c96cec109e8
g5,g5__official32_minus71__n6p0__op_iso__d5,official32_minus71,6.0,DIFF,2498,1186.0464314960655,"{""kind"": ""opcenter_exact_iso"", ""seed"": 7815}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__op_iso__d5.npz,046dc0d55e56f9ad08636409ae6fc0a19e73e09d99bd5e3f061c4c96cec109e8
g5,g5__official32_minus71__n6p0__op_iso__d5,official32_minus71,6.0,Min-Max,2498,483.55989840289925,"{""kind"": ""opcenter_exact_iso"", ""seed"": 7815}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__op_iso__d5.npz,046dc0d55e56f9ad08636409ae6fc0a19e73e09d99bd5e3f061c4c96cec109e8
g5,g5__official32_minus71__n6p0__one__d6,official32_minus71,6.0,WCL,2498,615.9883831788825,"{""D"": 10000, ""draw"": 6, ""f"": 1, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__one__d6.npz,a4528ea8e792cc5f428cf59623a7eabf7f9b8e92e8d5f0865c80c6cd0db54d98
g5,g5__official32_minus71__n6p0__one__d6,official32_minus71,6.0,ABS,2498,572.7056385516569,"{""D"": 10000, ""draw"": 6, ""f"": 1, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__one__d6.npz,a4528ea8e792cc5f428cf59623a7eabf7f9b8e92e8d5f0865c80c6cd0db54d98
g5,g5__official32_minus71__n6p0__one__d6,official32_minus71,6.0,DIFF,2498,1109.414031740398,"{""D"": 10000, ""draw"": 6, ""f"": 1, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__one__d6.npz,a4528ea8e792cc5f428cf59623a7eabf7f9b8e92e8d5f0865c80c6cd0db54d98
g5,g5__official32_minus71__n6p0__one__d6,official32_minus71,6.0,Min-Max,2498,489.254493138439,"{""D"": 10000, ""draw"": 6, ""f"": 1, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__one__d6.npz,a4528ea8e792cc5f428cf59623a7eabf7f9b8e92e8d5f0865c80c6cd0db54d98
g5,g5__official32_minus71__n6p0__all__d6,official32_minus71,6.0,WCL,2498,5450.105487155308,"{""D"": 10000, ""draw"": 6, ""f"": 32, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__all__d6.npz,3693b67bf83ba322fca650232f7510d4fdbd27cdcffa35467da1ddeafcb92f45
g5,g5__official32_minus71__n6p0__all__d6,official32_minus71,6.0,ABS,2498,2427.1702039860666,"{""D"": 10000, ""draw"": 6, ""f"": 32, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__all__d6.npz,3693b67bf83ba322fca650232f7510d4fdbd27cdcffa35467da1ddeafcb92f45
g5,g5__official32_minus71__n6p0__all__d6,official32_minus71,6.0,DIFF,2498,2764.830479220698,"{""D"": 10000, ""draw"": 6, ""f"": 32, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__all__d6.npz,3693b67bf83ba322fca650232f7510d4fdbd27cdcffa35467da1ddeafcb92f45
g5,g5__official32_minus71__n6p0__all__d6,official32_minus71,6.0,Min-Max,2498,2765.374568697059,"{""D"": 10000, ""draw"": 6, ""f"": 32, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__all__d6.npz,3693b67bf83ba322fca650232f7510d4fdbd27cdcffa35467da1ddeafcb92f45
g5,g5__official32_minus71__n6p0__top6__d6,official32_minus71,6.0,WCL,2498,762.0343167184717,"{""D"": 5000, ""draw"": 6, ""k"": 6, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__top6__d6.npz,98c5b6b726cc37e211789262a6fbf654bfd8f6db87b5c9771548efb0fb778c1e
g5,g5__official32_minus71__n6p0__top6__d6,official32_minus71,6.0,ABS,2498,596.6888912804101,"{""D"": 5000, ""draw"": 6, ""k"": 6, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__top6__d6.npz,98c5b6b726cc37e211789262a6fbf654bfd8f6db87b5c9771548efb0fb778c1e
g5,g5__official32_minus71__n6p0__top6__d6,official32_minus71,6.0,DIFF,2498,748.2659272385287,"{""D"": 5000, ""draw"": 6, ""k"": 6, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__top6__d6.npz,98c5b6b726cc37e211789262a6fbf654bfd8f6db87b5c9771548efb0fb778c1e
g5,g5__official32_minus71__n6p0__top6__d6,official32_minus71,6.0,Min-Max,2498,738.8297679767309,"{""D"": 5000, ""draw"": 6, ""k"": 6, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__top6__d6.npz,98c5b6b726cc37e211789262a6fbf654bfd8f6db87b5c9771548efb0fb778c1e
g5,g5__official32_minus71__n6p0__top7__d6,official32_minus71,6.0,WCL,2498,1522.0763708155462,"{""D"": 5000, ""draw"": 6, ""k"": 7, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__top7__d6.npz,6165b6a4337073dc2202c69d7cb28fc8f674c27cce16e29515fa27f4d5bdcf6b
g5,g5__official32_minus71__n6p0__top7__d6,official32_minus71,6.0,ABS,2498,850.7282477142062,"{""D"": 5000, ""draw"": 6, ""k"": 7, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__top7__d6.npz,6165b6a4337073dc2202c69d7cb28fc8f674c27cce16e29515fa27f4d5bdcf6b
g5,g5__official32_minus71__n6p0__top7__d6,official32_minus71,6.0,DIFF,2498,1123.8607857600505,"{""D"": 5000, ""draw"": 6, ""k"": 7, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__top7__d6.npz,6165b6a4337073dc2202c69d7cb28fc8f674c27cce16e29515fa27f4d5bdcf6b
g5,g5__official32_minus71__n6p0__top7__d6,official32_minus71,6.0,Min-Max,2498,1166.1362750501416,"{""D"": 5000, ""draw"": 6, ""k"": 7, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__top7__d6.npz,6165b6a4337073dc2202c69d7cb28fc8f674c27cce16e29515fa27f4d5bdcf6b
g5,g5__official32_minus71__n6p0__legacy_iso__d6,official32_minus71,6.0,WCL,2498,669.4121007812385,"{""kind"": ""legacy_iso"", ""seed"": 4828}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__legacy_iso__d6.npz,c017ff32686be30ec8ff849511b7d54a0e6bca8c8e7982c8d4e36bd9c278f5c1
g5,g5__official32_minus71__n6p0__legacy_iso__d6,official32_minus71,6.0,ABS,2498,614.7697676492426,"{""kind"": ""legacy_iso"", ""seed"": 4828}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__legacy_iso__d6.npz,c017ff32686be30ec8ff849511b7d54a0e6bca8c8e7982c8d4e36bd9c278f5c1
g5,g5__official32_minus71__n6p0__legacy_iso__d6,official32_minus71,6.0,DIFF,2498,1441.5017347365638,"{""kind"": ""legacy_iso"", ""seed"": 4828}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__legacy_iso__d6.npz,c017ff32686be30ec8ff849511b7d54a0e6bca8c8e7982c8d4e36bd9c278f5c1
g5,g5__official32_minus71__n6p0__legacy_iso__d6,official32_minus71,6.0,Min-Max,2498,504.14843274732135,"{""kind"": ""legacy_iso"", ""seed"": 4828}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__legacy_iso__d6.npz,c017ff32686be30ec8ff849511b7d54a0e6bca8c8e7982c8d4e36bd9c278f5c1
g5,g5__official32_minus71__n6p0__op_iso__d6,official32_minus71,6.0,WCL,2498,587.9862714055978,"{""kind"": ""opcenter_exact_iso"", ""seed"": 7828}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__op_iso__d6.npz,b3f1fe957bb550b99a36738f2d3c390fa0f894f8fafc3d10cd13d4f5420ea0ad
g5,g5__official32_minus71__n6p0__op_iso__d6,official32_minus71,6.0,ABS,2498,575.2700069060377,"{""kind"": ""opcenter_exact_iso"", ""seed"": 7828}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__op_iso__d6.npz,b3f1fe957bb550b99a36738f2d3c390fa0f894f8fafc3d10cd13d4f5420ea0ad
g5,g5__official32_minus71__n6p0__op_iso__d6,official32_minus71,6.0,DIFF,2498,1103.0572000035313,"{""kind"": ""opcenter_exact_iso"", ""seed"": 7828}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__op_iso__d6.npz,b3f1fe957bb550b99a36738f2d3c390fa0f894f8fafc3d10cd13d4f5420ea0ad
g5,g5__official32_minus71__n6p0__op_iso__d6,official32_minus71,6.0,Min-Max,2498,481.53885193943825,"{""kind"": ""opcenter_exact_iso"", ""seed"": 7828}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__op_iso__d6.npz,b3f1fe957bb550b99a36738f2d3c390fa0f894f8fafc3d10cd13d4f5420ea0ad
g5,g5__official32_minus71__n6p0__one__d7,official32_minus71,6.0,WCL,2498,612.8814467727171,"{""D"": 10000, ""draw"": 7, ""f"": 1, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__one__d7.npz,c7761862e71ef4b2ee6c14f59c726a8eb77c0652f878134c530605493399c1b6
g5,g5__official32_minus71__n6p0__one__d7,official32_minus71,6.0,ABS,2498,569.4692241721802,"{""D"": 10000, ""draw"": 7, ""f"": 1, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__one__d7.npz,c7761862e71ef4b2ee6c14f59c726a8eb77c0652f878134c530605493399c1b6
g5,g5__official32_minus71__n6p0__one__d7,official32_minus71,6.0,DIFF,2498,1130.3113260440437,"{""D"": 10000, ""draw"": 7, ""f"": 1, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__one__d7.npz,c7761862e71ef4b2ee6c14f59c726a8eb77c0652f878134c530605493399c1b6
g5,g5__official32_minus71__n6p0__one__d7,official32_minus71,6.0,Min-Max,2498,515.7446299759476,"{""D"": 10000, ""draw"": 7, ""f"": 1, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__one__d7.npz,c7761862e71ef4b2ee6c14f59c726a8eb77c0652f878134c530605493399c1b6
g5,g5__official32_minus71__n6p0__all__d7,official32_minus71,6.0,WCL,2498,5436.475304535024,"{""D"": 10000, ""draw"": 7, ""f"": 32, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__all__d7.npz,784d0c809ee343d51e7a67681399d002b4a61e5896fc06faaa51a73bacca14e0
g5,g5__official32_minus71__n6p0__all__d7,official32_minus71,6.0,ABS,2498,2168.646739120546,"{""D"": 10000, ""draw"": 7, ""f"": 32, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__all__d7.npz,784d0c809ee343d51e7a67681399d002b4a61e5896fc06faaa51a73bacca14e0
g5,g5__official32_minus71__n6p0__all__d7,official32_minus71,6.0,DIFF,2498,2498.668787527049,"{""D"": 10000, ""draw"": 7, ""f"": 32, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__all__d7.npz,784d0c809ee343d51e7a67681399d002b4a61e5896fc06faaa51a73bacca14e0
g5,g5__official32_minus71__n6p0__all__d7,official32_minus71,6.0,Min-Max,2498,2563.1868517477596,"{""D"": 10000, ""draw"": 7, ""f"": 32, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__all__d7.npz,784d0c809ee343d51e7a67681399d002b4a61e5896fc06faaa51a73bacca14e0
g5,g5__official32_minus71__n6p0__top6__d7,official32_minus71,6.0,WCL,2498,767.8579213904513,"{""D"": 5000, ""draw"": 7, ""k"": 6, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__top6__d7.npz,67f946bf8979839b9301c09a39d70dc27001b97ea1c9cc0706002b99f9b7422c
g5,g5__official32_minus71__n6p0__top6__d7,official32_minus71,6.0,ABS,2498,552.5043325435407,"{""D"": 5000, ""draw"": 7, ""k"": 6, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__official32_minus71__n6p0__top6__d7.npz,67f946bf8979839b9301c09a39d70dc27001b97ea1c9cc0706002b99f9b7422c
