run,map,n,D_m,window,N,map_n,source,k,arm,S_display,method,median_m,effect_pct,draws,line,min_m,max_m
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,1,top,0.091,ABS,556.0,5.3,4,120,530.0,591.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,1,top,0.091,DIFF,979.0,-3.3,4,120,958.0,997.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,1,top,0.091,Min-Max,490.0,5.3,4,120,478.0,506.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,1,bottom,0.001,WCL,582.0,0.4,4,122,579.0,585.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,1,bottom,0.001,ABS,528.0,0.0,4,122,528.0,528.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,1,bottom,0.001,DIFF,1017.0,0.4,4,122,1012.0,1020.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,1,bottom,0.001,Min-Max,466.0,0.0,4,122,466.0,468.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,1,random,0.047,WCL,582.0,0.4,8,124,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,1,random,0.047,ABS,526.0,-0.3,8,124,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,1,random,0.047,DIFF,1004.0,-0.8,8,124,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,1,random,0.047,Min-Max,469.0,0.8,8,124,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,2,top,0.176,WCL,653.0,12.6,4,125,585.0,772.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,2,top,0.176,ABS,579.0,9.8,4,125,555.0,634.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,2,top,0.176,DIFF,1039.0,2.6,4,125,942.0,1088.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,2,top,0.176,Min-Max,520.0,11.7,4,125,495.0,587.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,2,bottom,0.001,WCL,581.0,0.1,4,127,579.0,582.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,2,bottom,0.001,ABS,528.0,0.0,4,127,528.0,529.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,2,bottom,0.001,DIFF,1013.0,0.0,4,127,1011.0,1017.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,2,bottom,0.001,Min-Max,467.0,0.2,4,127,466.0,468.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,2,random,0.05,WCL,589.0,1.6,8,129,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,2,random,0.05,ABS,530.0,0.5,8,129,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,2,random,0.05,DIFF,1030.0,1.7,8,129,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,2,random,0.05,Min-Max,471.0,1.1,8,129,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,3,top,0.253,WCL,729.0,25.7,4,130,714.0,767.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,3,top,0.253,ABS,600.0,13.7,4,130,555.0,630.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,3,top,0.253,DIFF,1005.0,-0.7,4,130,955.0,1137.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,3,top,0.253,Min-Max,555.0,19.1,4,130,541.0,580.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,3,bottom,0.002,WCL,581.0,0.1,4,132,579.0,582.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,3,bottom,0.002,ABS,528.0,0.0,4,132,528.0,528.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,3,bottom,0.002,DIFF,1012.0,-0.1,4,132,1011.0,1017.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,3,bottom,0.002,Min-Max,466.0,0.0,4,132,466.0,468.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,3,random,0.066,WCL,584.0,0.6,8,134,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,3,random,0.066,ABS,533.0,1.0,8,134,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,3,random,0.066,DIFF,1018.0,0.5,8,134,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,3,random,0.066,Min-Max,471.0,1.2,8,134,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,4,top,0.319,WCL,647.0,11.6,4,135,560.0,733.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,4,top,0.319,ABS,561.0,6.4,4,135,542.0,678.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,4,top,0.319,DIFF,1100.0,8.7,4,135,946.0,1145.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,4,top,0.319,Min-Max,511.0,9.7,4,135,476.0,558.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,4,bottom,0.003,WCL,582.0,0.4,4,137,576.0,585.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,4,bottom,0.003,ABS,528.0,0.0,4,137,528.0,528.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,4,bottom,0.003,DIFF,1012.0,-0.1,4,137,1011.0,1013.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,4,bottom,0.003,Min-Max,468.0,0.4,4,137,466.0,468.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,4,random,0.072,WCL,595.0,2.6,8,139,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,4,random,0.072,ABS,533.0,1.0,8,139,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,4,random,0.072,DIFF,1043.0,3.0,8,139,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,4,random,0.072,Min-Max,473.0,1.5,8,139,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,5,top,0.384,WCL,713.0,22.9,4,140,631.0,751.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,5,top,0.384,ABS,613.0,16.1,4,140,550.0,644.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,5,top,0.384,DIFF,1107.0,9.4,4,140,977.0,1188.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,5,top,0.384,Min-Max,568.0,22.0,4,140,519.0,585.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,5,bottom,0.005,WCL,582.0,0.3,4,142,579.0,585.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,5,bottom,0.005,ABS,529.0,0.4,4,142,529.0,530.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,5,bottom,0.005,DIFF,1027.0,1.5,4,142,1027.0,1029.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,5,bottom,0.005,Min-Max,467.0,0.2,4,142,466.0,469.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,5,random,0.103,WCL,584.0,0.8,8,144,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,5,random,0.103,ABS,534.0,1.2,8,144,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,5,random,0.103,DIFF,1036.0,2.3,8,144,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,5,random,0.103,Min-Max,472.0,1.4,8,144,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,6,top,0.448,WCL,634.0,9.4,4,145,608.0,819.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,6,top,0.448,ABS,587.0,11.3,4,145,535.0,655.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,6,top,0.448,DIFF,1063.0,5.0,4,145,990.0,1165.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,6,top,0.448,Min-Max,516.0,10.8,4,145,498.0,571.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,6,bottom,0.01,WCL,583.0,0.5,4,147,579.0,585.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,6,bottom,0.01,ABS,529.0,0.2,4,147,528.0,530.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,6,bottom,0.01,DIFF,1034.0,2.1,4,147,1029.0,1043.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,6,bottom,0.01,Min-Max,468.0,0.5,4,147,466.0,469.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,6,random,0.244,WCL,585.0,0.9,8,149,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,6,random,0.244,ABS,544.0,3.1,8,149,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,6,random,0.244,DIFF,1065.0,5.2,8,149,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,6,random,0.244,Min-Max,476.0,2.2,8,149,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,7,top,0.503,WCL,766.0,32.1,4,150,694.0,972.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,7,top,0.503,ABS,794.0,50.6,4,150,700.0,865.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,7,top,0.503,DIFF,1373.0,35.6,4,150,1187.0,1787.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,7,top,0.503,Min-Max,672.0,44.3,4,150,596.0,765.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,7,bottom,0.015,WCL,583.0,0.6,4,152,579.0,585.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,7,bottom,0.015,ABS,530.0,0.5,4,152,529.0,530.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,7,bottom,0.015,DIFF,1015.0,0.3,4,152,1012.0,1033.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,7,bottom,0.015,Min-Max,467.0,0.2,4,152,465.0,469.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,7,random,0.179,WCL,625.0,7.7,8,154,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,7,random,0.179,ABS,569.0,7.8,8,154,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,7,random,0.179,DIFF,1062.0,4.9,8,154,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,7,random,0.179,Min-Max,509.0,9.2,8,154,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,8,top,0.553,WCL,707.0,22.0,4,155,665.0,803.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,8,top,0.553,ABS,594.0,12.6,4,155,575.0,687.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,8,top,0.553,DIFF,1550.0,53.1,4,155,1345.0,1756.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,8,top,0.553,Min-Max,546.0,17.2,4,155,509.0,554.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,8,bottom,0.02,WCL,587.0,1.2,4,157,581.0,589.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,8,bottom,0.02,ABS,528.0,0.1,4,157,528.0,530.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,8,bottom,0.02,DIFF,1018.0,0.6,4,157,1018.0,1029.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,8,bottom,0.02,Min-Max,466.0,0.1,4,157,465.0,469.0
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,8,random,0.283,WCL,628.0,8.2,8,159,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,8,random,0.283,ABS,580.0,10.0,8,159,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,8,random,0.283,DIFF,1122.0,10.8,8,159,,
O33R71_N4P7_D1000_W10,official33_repaired71.json,4.7,1000,10,2495,33,results/O33R71_N4P7_D1000_W10.txt,8,random,0.283,Min-Max,484.0,4.0,8,159,,
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,1,top,0.091,WCL,617.0,6.4,8,120,617.0,617.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,1,top,0.091,ABS,547.0,3.6,8,120,531.0,549.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,1,top,0.091,DIFF,848.0,-16.2,8,120,798.0,961.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,1,top,0.091,Min-Max,534.0,14.7,8,120,501.0,573.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,1,bottom,0.001,WCL,585.0,0.8,8,122,585.0,585.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,1,bottom,0.001,ABS,528.0,0.0,8,122,528.0,528.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,1,bottom,0.001,DIFF,1017.0,0.4,8,122,1012.0,1018.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,1,bottom,0.001,Min-Max,467.0,0.2,8,122,466.0,468.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,1,random,0.047,WCL,595.0,2.6,8,124,,
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,1,random,0.047,ABS,530.0,0.4,8,124,,
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,1,random,0.047,DIFF,988.0,-2.4,8,124,,
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,1,random,0.047,Min-Max,481.0,3.2,8,124,,
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,2,top,0.176,WCL,588.0,1.3,8,125,586.0,589.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,2,top,0.176,ABS,526.0,-0.2,8,125,526.0,541.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,2,top,0.176,DIFF,809.0,-20.1,8,125,755.0,870.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,2,top,0.176,Min-Max,554.0,19.0,8,125,513.0,605.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,2,bottom,0.001,WCL,585.0,0.8,8,127,585.0,585.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,2,bottom,0.001,ABS,528.0,0.0,8,127,528.0,529.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,2,bottom,0.001,DIFF,1012.0,-0.1,8,127,1011.0,1020.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,2,bottom,0.001,Min-Max,466.0,0.0,8,127,466.0,468.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,2,random,0.05,WCL,596.0,2.7,8,129,,
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,2,random,0.05,ABS,535.0,1.4,8,129,,
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,2,random,0.05,DIFF,984.0,-2.8,8,129,,
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,2,random,0.05,Min-Max,494.0,6.1,8,129,,
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,3,top,0.253,WCL,618.0,6.6,8,130,617.0,619.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,3,top,0.253,ABS,539.0,2.3,8,130,527.0,556.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,3,top,0.253,DIFF,818.0,-19.2,8,130,757.0,878.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,3,top,0.253,Min-Max,563.0,20.9,8,130,552.0,605.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,3,bottom,0.002,WCL,585.0,0.8,8,132,585.0,585.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,3,bottom,0.002,ABS,528.0,0.1,8,132,528.0,530.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,3,bottom,0.002,DIFF,1018.0,0.6,8,132,1012.0,1021.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,3,bottom,0.002,Min-Max,467.0,0.2,8,132,466.0,470.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,3,random,0.066,WCL,587.0,1.2,8,134,,
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,3,random,0.066,ABS,536.0,1.6,8,134,,
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,3,random,0.066,DIFF,933.0,-7.8,8,134,,
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,3,random,0.066,Min-Max,484.0,3.9,8,134,,
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,4,top,0.319,WCL,624.0,7.7,8,135,618.0,630.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,4,top,0.319,ABS,539.0,2.2,8,135,528.0,563.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,4,top,0.319,DIFF,822.0,-18.8,8,135,736.0,868.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,4,top,0.319,Min-Max,608.0,30.5,8,135,546.0,698.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,4,bottom,0.003,WCL,585.0,0.8,8,137,585.0,585.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,4,bottom,0.003,ABS,528.0,0.1,8,137,528.0,528.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,4,bottom,0.003,DIFF,1019.0,0.6,8,137,1010.0,1021.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,4,bottom,0.003,Min-Max,468.0,0.4,8,137,466.0,469.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,4,random,0.072,WCL,599.0,3.3,8,139,,
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,4,random,0.072,ABS,544.0,3.2,8,139,,
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,4,random,0.072,DIFF,974.0,-3.8,8,139,,
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,4,random,0.072,Min-Max,490.0,5.1,8,139,,
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,5,top,0.384,WCL,700.0,20.6,8,140,689.0,703.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,5,top,0.384,ABS,551.0,4.4,8,140,525.0,587.0
O33R71_N4P7_D5000_W10,official33_repaired71.json,4.7,5000,10,2495,33,results/O33R71_N4P7_D5000_W10.txt,5,top,0.384,DIFF,854.0,-15.7,8,140,784.0,883.0
